split,symbol,direction,entry_time_utc,exit_time_utc,entry_date_et,entry_hour_et,entry_weekday_et,month,entry_type,entry_model,grade,score,exit_reason,qty,addon_qty,entry_price,exit_price,initial_stop,bars_held_15m,pnl_dollars,r_multiple,mfe_r,mae_r,excellent,never_worked,low_mfe_loss,right_then_lost,capture_ratio
train,GLD,LONG,2022-02-07T21:00:00+00:00,2022-02-07T21:45:00+00:00,2022-02-07,16,0,2022-02,classic_38_62,confirmation_close,valid,13.0,STOP,4914,0,170.11,169.96,169.9839607766393,3,-786.240000000028,-1.2694460956974507,0.0,1.0314249527543315,False,True,True,False,0.0
train,GLD,LONG,2023-06-09T12:30:00+00:00,2023-06-09T12:45:00+00:00,2023-06-09,8,4,2023-06,classic_38_62,confirmation_close,valid,11.0,STOP,6781,0,182.54,182.29,182.3289633012945,1,-1763.06,-1.2320132071570613,0.0,1.0424727137482772,False,True,True,False,0.0
train,GLD,LONG,2023-09-15T18:00:00+00:00,2023-09-15T19:30:00+00:00,2023-09-15,14,4,2023-09,classic_38_62,confirmation_close,a_plus,11.0,STOP,6636,0,178.59,178.39000000000001,178.41799833581828,6,-1393.5599999999247,-1.2209184195922784,0.05813897236148734,1.3371963643153655,False,True,True,False,0.0
train,GLD,LONG,2023-06-16T13:00:00+00:00,2023-06-16T13:15:00+00:00,2023-06-16,9,4,2023-06,classic_38_62,confirmation_close,valid,12.0,STOP,6711,0,182.27,182.1,182.12212587300172,1,-1207.9800000001069,-1.2172514803897951,0.0,2.299252796291655,False,True,True,False,0.0
train,GLD,SHORT,2022-11-21T14:45:00+00:00,2022-11-22T10:30:00+00:00,2022-11-21,9,0,2022-11,classic_38_62,confirmation_close,valid,14.0,STOP,6835,0,162.0,162.71,162.59376674156422,79,-4921.200000000054,-1.2125973881649792,1.2125973881649639,1.1620724969914216,False,False,False,True,0.0
train,GLD,LONG,2024-02-20T15:45:00+00:00,2024-02-20T19:45:00+00:00,2024-02-20,10,1,2024-02,classic_38_62,confirmation_close,valid,12.0,STOP,6327,0,187.74,187.52,187.5494591865539,16,-1455.2099999999928,-1.2070904697015856,0.8921973036924151,1.1546082753667337,False,False,True,False,0.0
train,GLD,SHORT,2025-08-12T12:30:00+00:00,2025-08-12T12:45:00+00:00,2025-08-12,8,1,2025-08,classic_38_62,confirmation_close,a_plus,13.0,STOP,5843,0,308.28000000000003,308.6,308.5538919256522,1,-1928.18999999996,-1.2048547952417568,0.0,3.505032131612381,False,True,True,False,0.0
train,GLD,SHORT,2023-12-05T19:00:00+00:00,2023-12-05T19:45:00+00:00,2023-12-05,14,1,2023-12,classic_38_62,confirmation_close,valid,11.0,STOP,6361,0,187.06,187.29,187.26367542999898,3,-1526.639999999935,-1.1783453703826259,0.14729317129784011,1.129247646616681,False,True,True,False,0.0
train,GLD,LONG,2022-07-22T14:30:00+00:00,2022-07-22T15:30:00+00:00,2022-07-22,10,4,2022-07,classic_38_62,confirmation_close,valid,12.0,STOP,7151,0,161.46,161.25,161.2725513171624,4,-1573.220000000057,-1.173654552646792,1.280350421069078,1.6537859605477043,False,False,False,True,0.0
train,GLD,SHORT,2024-02-08T16:00:00+00:00,2024-02-08T18:00:00+00:00,2024-02-08,11,3,2024-02,classic_38_62,confirmation_close,valid,12.0,STOP,6349,0,188.20000000000002,188.45000000000002,188.4228994814395,8,-1650.7399999999998,-1.1664450644790099,1.659941053297073,1.4804879664540567,False,False,False,True,0.0
